epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,1044.14,0.04435,0.05233,0.15006,0.78946,0.97813,0.99098,0.99328,0.96291,0.97813,0.99098,0.99328,0.90656,0.05547,0.06888,0.18188,0.81615,0.000676,0.000676,0.000676
128,1052.35,0.04335,0.05024,0.14744,0.78542,0.98077,0.99093,0.9928,0.96309,0.98077,0.99093,0.9928,0.90587,0.05433,0.07134,0.17881,0.81594,0.000673429,0.000673429,0.000673429
129,1060.62,0.04414,0.05242,0.15036,0.78725,0.97971,0.99088,0.99362,0.96317,0.97971,0.99088,0.99362,0.90825,0.05383,0.06923,0.17867,0.81828,0.000670857,0.000670857,0.000670857
130,1068.77,0.0437,0.05219,0.14887,0.78755,0.98378,0.98464,0.9935,0.96748,0.98378,0.98464,0.9935,0.90363,0.05104,0.0691,0.17272,0.81479,0.000668286,0.000668286,0.000668286
131,1076.94,0.04289,0.05073,0.1464,0.78527,0.98442,0.9897,0.99337,0.96733,0.98442,0.9897,0.99337,0.90391,0.05107,0.06738,0.16976,0.81488,0.000665714,0.000665714,0.000665714
132,1085.09,0.04333,0.05051,0.14731,0.78437,0.98135,0.99001,0.99316,0.96354,0.98135,0.99001,0.99316,0.90639,0.05362,0.06643,0.17313,0.81684,0.000663143,0.000663143,0.000663143
133,1093.25,0.04318,0.05083,0.14691,0.78362,0.98338,0.98879,0.99315,0.96617,0.98338,0.98879,0.99315,0.90575,0.05215,0.06639,0.16882,0.81407,0.000660571,0.000660571,0.000660571
134,1101.42,0.04278,0.05025,0.14563,0.78231,0.98371,0.99154,0.99301,0.9645,0.98371,0.99154,0.99301,0.89975,0.05466,0.06683,0.16643,0.81459,0.000658,0.000658,0.000658
135,1109.6,0.04394,0.05119,0.14972,0.78296,0.97945,0.99252,0.99279,0.96446,0.97945,0.99252,0.99279,0.90401,0.05557,0.06809,0.17872,0.81695,0.000655429,0.000655429,0.000655429
136,1117.79,0.0435,0.04986,0.15089,0.78413,0.98124,0.98807,0.99248,0.96472,0.98124,0.98807,0.99248,0.90385,0.05517,0.069,0.18574,0.81913,0.000652857,0.000652857,0.000652857
137,1125.97,0.04318,0.05045,0.14707,0.78758,0.97723,0.98889,0.99259,0.96626,0.97723,0.98889,0.99259,0.90101,0.05356,0.0677,0.17968,0.81716,0.000650286,0.000650286,0.000650286
138,1134.15,0.04221,0.05036,0.14432,0.78755,0.97682,0.98856,0.99271,0.96508,0.97682,0.98856,0.99271,0.9056,0.05436,0.06769,0.17928,0.8151,0.000647714,0.000647714,0.000647714
139,1142.34,0.04305,0.05141,0.14623,0.78408,0.98002,0.99022,0.99304,0.96641,0.98002,0.99022,0.99304,0.90048,0.05272,0.06729,0.17156,0.81548,0.000645143,0.000645143,0.000645143
140,1150.51,0.04295,0.05027,0.14559,0.7839,0.98184,0.98883,0.99278,0.9657,0.98184,0.98883,0.99278,0.90568,0.05201,0.06828,0.17101,0.81317,0.000642571,0.000642571,0.000642571
141,1158.68,0.04222,0.05038,0.14359,0.78638,0.98152,0.99294,0.99274,0.96715,0.98152,0.99294,0.99274,0.90471,0.05129,0.06576,0.16793,0.81414,0.00064,0.00064,0.00064
142,1166.88,0.04266,0.05009,0.1429,0.78321,0.97904,0.99211,0.99227,0.96646,0.97904,0.99211,0.99227,0.90152,0.05214,0.06704,0.17299,0.81445,0.000637429,0.000637429,0.000637429
143,1175.06,0.04226,0.05001,0.1428,0.78618,0.97402,0.99511,0.99318,0.96801,0.97402,0.99511,0.99318,0.90284,0.04988,0.066,0.16984,0.81309,0.000634857,0.000634857,0.000634857
144,1183.24,0.0425,0.05091,0.14348,0.78661,0.98293,0.98736,0.99315,0.9671,0.98293,0.98736,0.99315,0.90225,0.05041,0.0672,0.16952,0.81182,0.000632286,0.000632286,0.000632286
145,1191.42,0.04206,0.04939,0.14191,0.78348,0.97533,0.99531,0.99298,0.96579,0.97533,0.99531,0.99298,0.90444,0.05226,0.0679,0.17167,0.81443,0.000629714,0.000629714,0.000629714
146,1199.6,0.04169,0.04943,0.14213,0.78389,0.98335,0.98302,0.99319,0.96627,0.98335,0.98302,0.99319,0.90504,0.05151,0.0672,0.17502,0.81272,0.000627143,0.000627143,0.000627143
147,1207.77,0.0423,0.04998,0.14329,0.7825,0.98134,0.98702,0.99289,0.96522,0.98134,0.98702,0.99289,0.90655,0.05509,0.06484,0.18053,0.81465,0.000624571,0.000624571,0.000624571
148,1215.93,0.04307,0.05,0.14585,0.78294,0.97769,0.99224,0.9933,0.96608,0.97769,0.99224,0.9933,0.90629,0.0541,0.06656,0.18085,0.81627,0.000622,0.000622,0.000622
149,1224.12,0.04243,0.05085,0.1445,0.78516,0.97883,0.99315,0.99284,0.96403,0.97883,0.99315,0.99284,0.90439,0.05423,0.06817,0.17313,0.81833,0.000619429,0.000619429,0.000619429
150,1232.31,0.04212,0.04994,0.14332,0.78475,0.97933,0.98925,0.9925,0.96568,0.97933,0.98925,0.9925,0.9029,0.05205,0.06783,0.17202,0.81278,0.000616857,0.000616857,0.000616857
151,1240.46,0.04171,0.04944,0.14175,0.78363,0.97944,0.99028,0.99217,0.96674,0.97944,0.99028,0.99217,0.9043,0.05193,0.0655,0.17323,0.81004,0.000614286,0.000614286,0.000614286
152,1248.61,0.04184,0.04993,0.14292,0.78392,0.98493,0.9912,0.99239,0.9683,0.98493,0.9912,0.99239,0.90339,0.05058,0.06737,0.16557,0.81167,0.000611714,0.000611714,0.000611714
153,1256.75,0.04213,0.05008,0.14423,0.78429,0.98223,0.98731,0.9926,0.96631,0.98223,0.98731,0.99255,0.90592,0.05302,0.06734,0.17589,0.81538,0.000609143,0.000609143,0.000609143
154,1264.88,0.04238,0.04966,0.14395,0.78456,0.98382,0.98554,0.99253,0.96465,0.98382,0.98554,0.99253,0.90262,0.05254,0.0681,0.17669,0.81465,0.000606571,0.000606571,0.000606571
155,1273.03,0.04178,0.04849,0.1429,0.78648,0.98401,0.97651,0.99105,0.96448,0.98401,0.97651,0.99105,0.90521,0.05286,0.06984,0.18223,0.81493,0.000604,0.000604,0.000604
156,1281.19,0.04204,0.05021,0.14382,0.7864,0.97912,0.98843,0.99229,0.96807,0.97912,0.98843,0.99229,0.9019,0.05059,0.06865,0.17336,0.81107,0.000601429,0.000601429,0.000601429
157,1289.39,0.04131,0.0493,0.14095,0.78339,0.97573,0.98686,0.99271,0.96577,0.97573,0.98686,0.99271,0.90389,0.0517,0.06748,0.17481,0.8164,0.000598857,0.000598857,0.000598857
158,1297.56,0.04123,0.04834,0.1394,0.78359,0.98485,0.98558,0.99278,0.96652,0.98485,0.98558,0.99277,0.90032,0.05129,0.06662,0.17109,0.81349,0.000596286,0.000596286,0.000596286
159,1305.78,0.04173,0.04915,0.14066,0.78234,0.98324,0.98762,0.99255,0.96647,0.98324,0.98762,0.99255,0.90104,0.05189,0.06742,0.17384,0.81207,0.000593714,0.000593714,0.000593714
160,1313.98,0.04165,0.05004,0.14066,0.78391,0.97676,0.99234,0.99246,0.96561,0.97676,0.99234,0.99246,0.90678,0.05302,0.06728,0.17128,0.81309,0.000591143,0.000591143,0.000591143
161,1322.17,0.04173,0.04959,0.14313,0.7846,0.98108,0.98694,0.99317,0.96295,0.98108,0.98694,0.99317,0.90595,0.05412,0.06944,0.17694,0.81802,0.000588571,0.000588571,0.000588571
162,1330.39,0.04201,0.04969,0.14431,0.78611,0.97494,0.9949,0.99343,0.96392,0.97494,0.9949,0.99343,0.90864,0.05439,0.07017,0.17111,0.81954,0.000586,0.000586,0.000586
163,1338.55,0.04188,0.04883,0.14142,0.78278,0.97774,0.99465,0.99273,0.96415,0.97774,0.99465,0.99271,0.90788,0.05443,0.07106,0.17208,0.81938,0.000583429,0.000583429,0.000583429
164,1346.74,0.04131,0.04899,0.13894,0.7832,0.98336,0.98934,0.99225,0.96563,0.98336,0.98934,0.99224,0.9048,0.05322,0.06972,0.16479,0.81697,0.000580857,0.000580857,0.000580857
165,1354.89,0.0422,0.05054,0.14151,0.78427,0.97895,0.99397,0.99281,0.96633,0.97895,0.99397,0.99281,0.90431,0.05263,0.06847,0.16887,0.81462,0.000578286,0.000578286,0.000578286
166,1363.04,0.04153,0.04915,0.14087,0.78422,0.98048,0.99109,0.99345,0.96747,0.98048,0.99109,0.99345,0.90547,0.05192,0.06802,0.16906,0.8133,0.000575714,0.000575714,0.000575714
167,1371.22,0.04182,0.04944,0.14251,0.78286,0.98131,0.98783,0.99323,0.96738,0.98131,0.98783,0.99323,0.90047,0.05051,0.0698,0.16555,0.81467,0.000573143,0.000573143,0.000573143
168,1379.39,0.042,0.04878,0.14363,0.78262,0.98137,0.9872,0.99252,0.96512,0.98137,0.9872,0.99252,0.89778,0.0533,0.0687,0.17741,0.81581,0.000570571,0.000570571,0.000570571
169,1387.58,0.04195,0.0487,0.14299,0.7848,0.97268,0.99684,0.99268,0.96621,0.97268,0.99684,0.99268,0.8989,0.05101,0.06872,0.16995,0.81716,0.000568,0.000568,0.000568
170,1395.72,0.04075,0.04858,0.14071,0.78222,0.98022,0.99005,0.9932,0.968,0.98022,0.99005,0.9932,0.89765,0.04948,0.06806,0.16556,0.81436,0.000565429,0.000565429,0.000565429
171,1403.89,0.04041,0.04911,0.13663,0.78272,0.97884,0.99415,0.99296,0.96752,0.97884,0.99415,0.99296,0.90453,0.05064,0.06885,0.16463,0.81665,0.000562857,0.000562857,0.000562857
172,1412.06,0.0412,0.04856,0.1404,0.78109,0.97974,0.99441,0.99275,0.96596,0.97974,0.99441,0.99274,0.90373,0.05115,0.06793,0.16007,0.81595,0.000560286,0.000560286,0.000560286
173,1420.25,0.04103,0.04847,0.13962,0.78013,0.97974,0.99199,0.99221,0.96537,0.97974,0.99199,0.99221,0.90106,0.05085,0.06863,0.16652,0.81368,0.000557714,0.000557714,0.000557714
174,1428.45,0.04221,0.04943,0.143,0.78306,0.98329,0.98908,0.99292,0.96642,0.98329,0.98908,0.99292,0.90357,0.05127,0.0666,0.16735,0.81655,0.000555143,0.000555143,0.000555143
175,1436.65,0.04087,0.04804,0.13927,0.78187,0.98658,0.98784,0.99284,0.96638,0.98658,0.98784,0.99284,0.90613,0.05148,0.06799,0.16254,0.81646,0.000552571,0.000552571,0.000552571
176,1444.85,0.04046,0.04808,0.13736,0.78122,0.98361,0.98866,0.99261,0.9644,0.98361,0.98866,0.99261,0.90571,0.05304,0.06965,0.16858,0.81911,0.00055,0.00055,0.00055
177,1453.03,0.04142,0.0492,0.13875,0.78404,0.97988,0.99579,0.9925,0.96474,0.97988,0.99579,0.9925,0.90481,0.05234,0.06793,0.16753,0.81472,0.000547429,0.000547429,0.000547429
178,1461.22,0.04095,0.04857,0.13942,0.78349,0.9795,0.99452,0.9929,0.96701,0.9795,0.99452,0.9929,0.90536,0.05085,0.07022,0.16556,0.81449,0.000544857,0.000544857,0.000544857
179,1469.41,0.04065,0.04873,0.13698,0.78464,0.98028,0.99329,0.99312,0.96639,0.98028,0.99329,0.99312,0.90498,0.05069,0.06886,0.16349,0.81288,0.000542286,0.000542286,0.000542286
180,1477.62,0.04028,0.0478,0.13572,0.78276,0.9801,0.99086,0.99328,0.96529,0.9801,0.99086,0.99328,0.90323,0.05135,0.06783,0.16352,0.81338,0.000539714,0.000539714,0.000539714
181,1485.81,0.0401,0.04728,0.13429,0.78138,0.9794,0.99293,0.99312,0.96682,0.9794,0.99293,0.99312,0.90661,0.05067,0.06717,0.16585,0.81259,0.000537143,0.000537143,0.000537143
182,1494.19,0.04,0.04805,0.13472,0.78304,0.97815,0.99242,0.99295,0.9682,0.97815,0.99242,0.99295,0.9057,0.05106,0.06715,0.16487,0.81166,0.000534571,0.000534571,0.000534571
183,1502.57,0.03985,0.04787,0.13504,0.77912,0.98099,0.992,0.99274,0.96851,0.98099,0.992,0.99274,0.90613,0.05089,0.06702,0.16284,0.81197,0.000532,0.000532,0.000532
184,1510.93,0.03993,0.048,0.13324,0.7828,0.98006,0.9956,0.99252,0.96815,0.98006,0.9956,0.99252,0.90104,0.04939,0.06746,0.1609,0.81002,0.000529429,0.000529429,0.000529429
185,1519.11,0.0402,0.04775,0.13628,0.78368,0.97384,0.99875,0.99225,0.96662,0.97384,0.99875,0.99225,0.89981,0.05004,0.07086,0.16451,0.81142,0.000526857,0.000526857,0.000526857
186,1527.28,0.03979,0.04811,0.13411,0.7815,0.97622,0.99679,0.99269,0.96748,0.97622,0.99679,0.99269,0.90343,0.05024,0.07008,0.16378,0.8118,0.000524286,0.000524286,0.000524286
187,1535.47,0.0404,0.04865,0.13524,0.78303,0.98155,0.99227,0.99279,0.96616,0.98155,0.99227,0.99279,0.9021,0.05048,0.0685,0.16926,0.81313,0.000521714,0.000521714,0.000521714
188,1543.68,0.04021,0.0487,0.1338,0.78316,0.98081,0.99066,0.99354,0.96638,0.98081,0.99066,0.99354,0.90348,0.04995,0.06807,0.16666,0.81114,0.000519143,0.000519143,0.000519143
189,1551.87,0.04028,0.04794,0.13495,0.78201,0.98192,0.98953,0.9922,0.96541,0.98192,0.98953,0.9922,0.90208,0.05084,0.06851,0.16686,0.81223,0.000516571,0.000516571,0.000516571
190,1560.1,0.04044,0.04831,0.13546,0.78305,0.97749,0.99531,0.99223,0.96486,0.97749,0.99531,0.99223,0.90573,0.05176,0.07087,0.16779,0.81695,0.000514,0.000514,0.000514
191,1568.28,0.03993,0.04773,0.133,0.78348,0.97882,0.9924,0.99214,0.96435,0.97882,0.9924,0.99214,0.90655,0.05219,0.0711,0.16895,0.81817,0.000511429,0.000511429,0.000511429
192,1576.46,0.04039,0.04865,0.136,0.7815,0.97767,0.99673,0.99176,0.96503,0.97767,0.99673,0.99176,0.90118,0.05097,0.07085,0.16982,0.81491,0.000508857,0.000508857,0.000508857
193,1584.62,0.04072,0.04819,0.13748,0.78087,0.98089,0.99291,0.99184,0.9643,0.98089,0.99291,0.99184,0.90244,0.05139,0.06989,0.16743,0.81334,0.000506286,0.000506286,0.000506286
194,1592.76,0.04046,0.04876,0.13635,0.78079,0.97789,0.99516,0.99114,0.96515,0.97789,0.99516,0.99114,0.90199,0.05158,0.06933,0.16407,0.81384,0.000503714,0.000503714,0.000503714
195,1600.91,0.0394,0.04829,0.13163,0.78363,0.98262,0.99386,0.9917,0.96525,0.98262,0.99386,0.9917,0.90486,0.05292,0.06849,0.16411,0.81408,0.000501143,0.000501143,0.000501143
196,1609.09,0.0397,0.04749,0.13284,0.78104,0.98468,0.98973,0.99097,0.96518,0.98468,0.98973,0.99097,0.90564,0.05149,0.06899,0.16452,0.81536,0.000498571,0.000498571,0.000498571
197,1617.3,0.04001,0.04811,0.13279,0.78148,0.98153,0.99063,0.99196,0.9641,0.98153,0.99063,0.99196,0.90394,0.0511,0.06916,0.16324,0.81532,0.000496,0.000496,0.000496
198,1625.47,0.04053,0.04832,0.13454,0.78075,0.98306,0.99129,0.99127,0.96469,0.98306,0.99129,0.99127,0.90117,0.05096,0.07059,0.16318,0.81483,0.000493429,0.000493429,0.000493429
199,1633.66,0.04018,0.04873,0.13524,0.78117,0.97962,0.99359,0.99193,0.96535,0.97962,0.99359,0.99193,0.9041,0.05047,0.06752,0.15892,0.81275,0.000490857,0.000490857,0.000490857
200,1641.88,0.04,0.04841,0.1351,0.78147,0.9824,0.99187,0.99236,0.96475,0.9824,0.99187,0.99236,0.90061,0.05096,0.0681,0.15845,0.81453,0.000488286,0.000488286,0.000488286
201,1650.07,0.03965,0.04734,0.13231,0.77885,0.98111,0.99169,0.99248,0.9655,0.98111,0.99169,0.99248,0.9043,0.05064,0.06906,0.15983,0.81494,0.000485714,0.000485714,0.000485714
202,1658.26,0.03956,0.04771,0.13164,0.78102,0.97763,0.99519,0.99241,0.96486,0.97763,0.99519,0.99241,0.90234,0.05088,0.06772,0.16043,0.81333,0.000483143,0.000483143,0.000483143
203,1666.46,0.03966,0.04751,0.13329,0.78064,0.97501,0.9979,0.99226,0.96551,0.97501,0.9979,0.99226,0.90421,0.05088,0.06925,0.1614,0.81328,0.000480571,0.000480571,0.000480571
204,1674.65,0.03929,0.04754,0.13204,0.7823,0.98347,0.98763,0.99257,0.96693,0.98347,0.98763,0.99257,0.90496,0.05054,0.06951,0.16395,0.81349,0.000478,0.000478,0.000478
205,1682.87,0.03971,0.04786,0.13236,0.7834,0.98366,0.98842,0.99309,0.96866,0.98366,0.98842,0.99309,0.90594,0.04935,0.06916,0.15886,0.81203,0.000475429,0.000475429,0.000475429
206,1691.28,0.03974,0.04647,0.13267,0.77929,0.98001,0.99499,0.99221,0.96858,0.98001,0.99499,0.99221,0.90507,0.05004,0.0678,0.15843,0.81289,0.000472857,0.000472857,0.000472857
207,1699.48,0.03993,0.04769,0.13327,0.78098,0.97923,0.99119,0.9924,0.96601,0.97923,0.99119,0.9924,0.90515,0.05086,0.06845,0.16538,0.81495,0.000470286,0.000470286,0.000470286
208,1707.69,0.03982,0.04842,0.13542,0.78346,0.98316,0.98974,0.99187,0.96562,0.98316,0.98974,0.99187,0.90402,0.05176,0.06783,0.17007,0.81423,0.000467714,0.000467714,0.000467714
209,1715.89,0.04018,0.04696,0.13611,0.77958,0.97908,0.993,0.99211,0.96494,0.97908,0.993,0.99211,0.90199,0.05258,0.06811,0.17052,0.81464,0.000465143,0.000465143,0.000465143
210,1724.14,0.03983,0.04655,0.13457,0.77888,0.97861,0.9933,0.99273,0.96566,0.97861,0.9933,0.99273,0.90276,0.0518,0.06987,0.16867,0.81536,0.000462571,0.000462571,0.000462571
211,1732.33,0.04051,0.04725,0.13614,0.78287,0.97906,0.99073,0.99267,0.9653,0.97906,0.99073,0.99267,0.90474,0.05335,0.06893,0.17344,0.81705,0.00046,0.00046,0.00046
212,1740.51,0.0402,0.04696,0.13696,0.7832,0.9829,0.98753,0.99323,0.96517,0.9829,0.98753,0.99323,0.90686,0.05284,0.06873,0.1742,0.81523,0.000457429,0.000457429,0.000457429
213,1748.72,0.04029,0.04651,0.13878,0.78242,0.97686,0.99298,0.99327,0.96684,0.97686,0.99298,0.99327,0.90768,0.05291,0.06779,0.17642,0.8159,0.000454857,0.000454857,0.000454857
214,1756.92,0.04019,0.04688,0.13879,0.78258,0.98049,0.99169,0.99303,0.96813,0.98049,0.99169,0.99303,0.90553,0.05097,0.06758,0.17274,0.8145,0.000452286,0.000452286,0.000452286
215,1765.11,0.04036,0.04752,0.1388,0.78002,0.97984,0.9903,0.99228,0.96642,0.97984,0.9903,0.99228,0.90337,0.05022,0.06772,0.17053,0.81296,0.000449714,0.000449714,0.000449714
216,1773.3,0.03941,0.04732,0.13635,0.78287,0.98331,0.98923,0.99245,0.96672,0.98331,0.98923,0.99245,0.90514,0.05072,0.06834,0.16862,0.8146,0.000447143,0.000447143,0.000447143
217,1781.46,0.03947,0.04723,0.13394,0.78344,0.98206,0.98791,0.99251,0.96717,0.98206,0.98791,0.99251,0.90506,0.05151,0.06868,0.16715,0.8158,0.000444571,0.000444571,0.000444571
218,1789.66,0.03927,0.04676,0.1348,0.78138,0.97989,0.99183,0.99228,0.96749,0.97989,0.99183,0.99228,0.90601,0.05173,0.06797,0.16641,0.81648,0.000442,0.000442,0.000442
219,1797.84,0.03916,0.04666,0.13443,0.78147,0.98055,0.99219,0.99271,0.96715,0.98055,0.99219,0.99271,0.90273,0.05097,0.06889,0.16361,0.81646,0.000439429,0.000439429,0.000439429
220,1806.02,0.03941,0.04717,0.13303,0.77938,0.98259,0.9889,0.99327,0.9677,0.98259,0.9889,0.99327,0.90107,0.05009,0.06868,0.16285,0.81752,0.000436857,0.000436857,0.000436857
221,1814.22,0.03891,0.04679,0.13228,0.78174,0.97881,0.99087,0.99273,0.96641,0.97881,0.99087,0.99273,0.9037,0.05082,0.0689,0.16655,0.81829,0.000434286,0.000434286,0.000434286
222,1822.38,0.03889,0.04724,0.13218,0.7801,0.97681,0.99426,0.99275,0.9668,0.97681,0.99426,0.99275,0.90247,0.05072,0.069,0.16335,0.81815,0.000431714,0.000431714,0.000431714
223,1830.57,0.03876,0.04681,0.13157,0.78224,0.9761,0.99704,0.99276,0.9684,0.9761,0.99704,0.99276,0.90579,0.05006,0.06886,0.16005,0.81584,0.000429143,0.000429143,0.000429143
224,1838.74,0.03826,0.04648,0.13133,0.7797,0.97761,0.99764,0.99239,0.96772,0.97761,0.99764,0.99239,0.9039,0.04994,0.07014,0.15958,0.81711,0.000426571,0.000426571,0.000426571
225,1846.93,0.03832,0.04628,0.1296,0.78071,0.97622,0.99534,0.99235,0.96636,0.97622,0.99534,0.99235,0.90259,0.05094,0.06955,0.16099,0.81654,0.000424,0.000424,0.000424
226,1855.09,0.03862,0.04657,0.13109,0.78103,0.97582,0.99143,0.99276,0.96669,0.97582,0.99143,0.99276,0.90444,0.05056,0.07077,0.16584,0.81723,0.000421429,0.000421429,0.000421429
227,1863.24,0.03826,0.04587,0.13082,0.78268,0.97383,0.99637,0.99235,0.96621,0.97383,0.99637,0.99235,0.90363,0.05102,0.07095,0.16653,0.81857,0.000418857,0.000418857,0.000418857
228,1871.42,0.03904,0.04647,0.13041,0.78213,0.9723,0.99514,0.99232,0.96702,0.9723,0.99514,0.99232,0.90717,0.05071,0.07027,0.16496,0.81938,0.000416286,0.000416286,0.000416286
229,1879.58,0.03819,0.04562,0.12992,0.77739,0.97789,0.99072,0.99278,0.9673,0.97789,0.99072,0.99278,0.9046,0.05122,0.07022,0.16572,0.81976,0.000413714,0.000413714,0.000413714
230,1887.77,0.03792,0.04643,0.12852,0.77725,0.97324,0.99584,0.99266,0.96681,0.97324,0.99584,0.99266,0.90564,0.05123,0.06875,0.16491,0.81935,0.000411143,0.000411143,0.000411143
231,1895.94,0.03754,0.04617,0.12801,0.78139,0.97801,0.99024,0.99272,0.96696,0.97801,0.99024,0.99272,0.90434,0.05016,0.06853,0.16595,0.81755,0.000408571,0.000408571,0.000408571
232,1904.13,0.03846,0.0463,0.12935,0.78106,0.977,0.99459,0.99233,0.96537,0.977,0.99459,0.99233,0.90082,0.05057,0.06865,0.16441,0.81742,0.000406,0.000406,0.000406
233,1912.32,0.03815,0.04574,0.12948,0.77844,0.9793,0.99168,0.99258,0.96694,0.9793,0.99168,0.99258,0.90379,0.05073,0.06899,0.16396,0.81827,0.000403429,0.000403429,0.000403429
234,1920.51,0.03804,0.04666,0.12985,0.78077,0.98234,0.98688,0.99258,0.96692,0.98234,0.98688,0.99258,0.90483,0.05086,0.06819,0.1643,0.8192,0.000400857,0.000400857,0.000400857
235,1928.71,0.0382,0.0464,0.12875,0.77772,0.97845,0.99025,0.99265,0.96647,0.97845,0.99025,0.99265,0.90264,0.05107,0.06798,0.16437,0.81928,0.000398286,0.000398286,0.000398286
236,1936.88,0.03746,0.04598,0.12796,0.77852,0.97635,0.99357,0.99241,0.96555,0.97635,0.99357,0.99241,0.9033,0.05166,0.06786,0.16381,0.81983,0.000395714,0.000395714,0.000395714
237,1945.03,0.03803,0.04597,0.12793,0.78388,0.97625,0.99471,0.99208,0.96722,0.97625,0.99471,0.99208,0.90494,0.0509,0.0688,0.16004,0.81852,0.000393143,0.000393143,0.000393143
238,1953.23,0.03822,0.04608,0.12899,0.77728,0.98012,0.9936,0.99232,0.96646,0.98012,0.9936,0.99232,0.9045,0.05093,0.06958,0.16405,0.81704,0.000390571,0.000390571,0.000390571
239,1961.41,0.03774,0.04535,0.12848,0.78135,0.98098,0.99286,0.99229,0.9655,0.98098,0.99286,0.99229,0.90261,0.05186,0.06949,0.16774,0.81714,0.000388,0.000388,0.000388
240,1969.62,0.0387,0.04539,0.13181,0.78042,0.98307,0.98799,0.99241,0.96622,0.98307,0.98799,0.99241,0.90201,0.05141,0.06965,0.16759,0.81802,0.000385429,0.000385429,0.000385429
241,1977.8,0.03799,0.04619,0.12938,0.77844,0.98031,0.99221,0.99252,0.96637,0.98031,0.99221,0.99252,0.90831,0.05127,0.07017,0.16298,0.81786,0.000382857,0.000382857,0.000382857
242,1985.98,0.0376,0.04537,0.12822,0.78072,0.97932,0.99289,0.99285,0.96837,0.97932,0.99289,0.99285,0.90744,0.04993,0.0688,0.15973,0.81554,0.000380286,0.000380286,0.000380286
243,1994.36,0.037,0.04572,0.1261,0.77861,0.97923,0.99104,0.99277,0.968,0.97923,0.99104,0.99277,0.90687,0.04986,0.06824,0.15919,0.81709,0.000377714,0.000377714,0.000377714
244,2002.52,0.03732,0.04548,0.12625,0.77821,0.9775,0.99257,0.99272,0.96588,0.9775,0.99257,0.99272,0.90596,0.05061,0.0684,0.16145,0.81816,0.000375143,0.000375143,0.000375143
245,2010.68,0.03815,0.0462,0.12928,0.77756,0.97615,0.99534,0.99253,0.96759,0.97615,0.99534,0.99253,0.90757,0.0502,0.06971,0.16206,0.81545,0.000372571,0.000372571,0.000372571
246,2018.86,0.03798,0.04557,0.12948,0.77873,0.97514,0.99278,0.99248,0.96841,0.97514,0.99278,0.99248,0.90529,0.04897,0.06836,0.16532,0.81471,0.00037,0.00037,0.00037
247,2027.02,0.0372,0.04524,0.12675,0.77961,0.97628,0.99406,0.99242,0.96719,0.97628,0.99406,0.99242,0.90458,0.04944,0.06862,0.16235,0.81677,0.000367429,0.000367429,0.000367429
248,2035.21,0.03737,0.04521,0.12616,0.77689,0.9838,0.98638,0.99209,0.96697,0.9838,0.98638,0.99209,0.90521,0.05026,0.06867,0.16254,0.8175,0.000364857,0.000364857,0.000364857
249,2043.36,0.03727,0.04574,0.12626,0.77951,0.98363,0.98613,0.99219,0.96707,0.98363,0.98613,0.99219,0.90328,0.04994,0.06827,0.16156,0.81674,0.000362286,0.000362286,0.000362286
250,2051.55,0.03768,0.04613,0.1265,0.77965,0.98162,0.99105,0.99236,0.96789,0.98162,0.99105,0.99236,0.90081,0.05034,0.06839,0.16325,0.8151,0.000359714,0.000359714,0.000359714
251,2059.77,0.03709,0.04524,0.12667,0.77511,0.9781,0.99373,0.99212,0.96816,0.9781,0.99373,0.99212,0.90249,0.04977,0.06869,0.1609,0.81506,0.000357143,0.000357143,0.000357143
252,2067.97,0.03715,0.045,0.12601,0.77747,0.98309,0.98962,0.99217,0.96668,0.98309,0.98962,0.99217,0.90395,0.04993,0.06921,0.16016,0.81795,0.000354571,0.000354571,0.000354571
253,2076.15,0.03692,0.04464,0.12496,0.77922,0.98263,0.98983,0.9919,0.96622,0.98263,0.98983,0.9919,0.90219,0.0508,0.06816,0.16158,0.81712,0.000352,0.000352,0.000352
254,2084.34,0.03694,0.04492,0.12459,0.77953,0.9805,0.98883,0.99185,0.9662,0.9805,0.98883,0.99185,0.90531,0.05116,0.06863,0.16443,0.81692,0.000349429,0.000349429,0.000349429
255,2092.54,0.03696,0.04536,0.12452,0.78041,0.98018,0.99003,0.99204,0.96596,0.98018,0.99003,0.99204,0.90606,0.05116,0.06912,0.16179,0.81938,0.000346857,0.000346857,0.000346857
256,2100.73,0.03687,0.04497,0.12497,0.77795,0.9837,0.98949,0.99268,0.96746,0.9837,0.98949,0.99268,0.90629,0.0509,0.06904,0.16248,0.81934,0.000344286,0.000344286,0.000344286
257,2108.93,0.03724,0.04527,0.12617,0.77692,0.98407,0.98877,0.99281,0.96768,0.98407,0.98877,0.99281,0.9061,0.05022,0.06795,0.16031,0.81903,0.000341714,0.000341714,0.000341714
258,2117.09,0.03687,0.04524,0.12405,0.77881,0.98463,0.98782,0.99258,0.96689,0.98463,0.98782,0.99258,0.90585,0.04999,0.06794,0.15927,0.81943,0.000339143,0.000339143,0.000339143
